,ID,Name,Ori_Name,Egil_Saga,People_Of_Vatnsdal,People_Of_Laxardal,Bolli_Bollason_Tale,Hrafnkel_Frey_Godi,Confederates,Gisli_Sursson_Saga,Gunnlaug_Serpent_tongue,Ref_the_S,Vinland_Sagas,Greenlanders,Eirik_Red_Saga,Thorstein_Staff_struck,Halldor_Snorrason_II,Sarcastic_Halli,Thorstein_Shiver,Audun_From_West_Fjords,Story_wise_Icelander
5528,5528,Þórðr Eyvindarson illugi,"Þórðr Eyvindarson illugi, landnm. undir Felli við Breiðá (Illugi Fellsgoði), ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5529,5529,Þórðr fangari at Hofi,"Þórðr fangari at Hofi, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5530,5530,Þórðr gapa,"Þórðr gapa, svarfdælskr maðr, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5531,5531,Þórðr gellir Óláfsson feilans,"Þórðr gellir Óláfsson feilans, í Hvammi í Dölum, ",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5532,5532,Þórðr Gestsson inn lági,"Þórðr Gestsson inn lági, frá Haga á Barðaströnd, ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5533,5533,Þórðr Gilsson,"Þórðr Gilsson, á Staðarfelli, ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5534,5534,Þórðr Glúmsson (Ingunnarson),"Þórðr Glúmsson (Ingunnarson), ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5535,5535,Þórðr goddi,"Þórðr goddi, á Goddastöðum, ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5536,5536,Þórðr Granason,"Þórðr Granason, ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5537,5537,Þórðr Hafliðason,"Þórðr Hafliðason, Mássonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5538,5538,Þórðr Hallbjarnarson skefils,"Þórðr Hallbjarnarson skefils, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5539,5539,Þórðr Halldórsson,"Þórðr Halldórsson, ór Forsárskógum, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5540,5540,Þórðr Hallsteinsson,"Þórðr Hallsteinsson, af Víðivöllum, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5541,5541,Þórðr Hámundarson (Þórdísarson),"Þórðr Hámundarson (Þórdísarson), á Löngunesi, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5542,5542,Þórðr Hauksson,"Þórðr Hauksson, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5543,5543,Þórðr Helgason,"Þórðr Helgason, í Álfsnesi, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5544,5544,Þórðr Helgason,"Þórðr Helgason, í Höfða í Þverárhlíð, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5545,5545,Þórðr Hjaltason,"Þórðr Hjaltason, á Hofi, ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5546,5546,Þórðr Hrafnsson,"Þórðr Hrafnsson, á Stokkahlöðum, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5547,5547,Þórðr Hrappsson skeggi,"Þórðr Hrappsson skeggi, landnm. á Skeggjastöðum, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5548,5548,Þórðr hreða inn eldri Hörða-Kárason,"Þórðr hreða inn eldri Hörða-Kárason, (Ketilsson Hörða-Kára) Hísingarskalli, hersir í Hísing, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5549,5549,Þórðr Hrólfsson,"Þórðr Hrólfsson, á Hrólfsstöðum, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5550,5550,Þórðr Hrólfsson,"Þórðr Hrólfsson, í Svarfaðardal, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5551,5551,Þórðr huglausi,"Þórðr huglausi, þræll Gísla Súrssonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5552,5552,Þórðr hvárrtveggi,"Þórðr hvárrtveggi, at Breiðá í Sléttathlíð, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5553,5553,Þórðr Ígulsson skarfr,"Þórðr Ígulsson skarfr, undan Skagafelli, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5554,5554,Þórðr Kárason yngri,"Þórðr Kárason yngri, at Bergþórshváli, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5555,5555,Þórðr Kárason,"Þórðr Kárason, at Bergþórshváli, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5556,5556,Þórðr Klængsson,"Þórðr Klængsson, Örnólfssonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5557,5557,Þórðr Kolbeinsson skáld,"Þórðr Kolbeinsson skáld, í Hítarnesi, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5558,5558,Þórðr Kolbeinsson,"Þórðr Kolbeinsson, í Haukadal, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5559,5559,Þórðr Kolgrímsson,"Þórðr Kolgrímsson, frá Ferstiklu, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5560,5560,Þórðr Konálsson,"Þórðr Konálsson, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5561,5561,Þórðr lambi Þorgeirsson lamba (Lambason),"Þórðr lambi Þorgeirsson lamba (Lambason), á Álftanesi á Mýrum, ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5562,5562,Þórðr leysingi,"Þórðr leysingi, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5563,5563,Þórðr Magnússon prests,"Þórðr Magnússon prests, Þórðarsonar, í Reykjaholti, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5564,5564,Þórðr melrakki,"Þórðr melrakki, fóstri Guðmundar í Ásbjarnarnesi, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5565,5565,Þórðr Molda-Gnúpsson leggjaldi,"Þórðr Molda-Gnúpsson leggjaldi, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5566,5566,Þórðr Narfason at Skarði,"Þórðr Narfason at Skarði, lögmaðr, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5567,5567,Þórðr Oddleifsson,"Þórðr Oddleifsson, Þórðarsonar krákunefs, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5568,5568,Þórðr Oddsson gnúpa,"Þórðr Oddsson gnúpa, landnm. í Gnúpudal, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5569,5569,Þórðr Óláfsson bekks,"Þórðr Óláfsson bekks, ór Óláfsfirði, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5570,5570,Þórðr Örnólfsson,"Þórðr Örnólfsson, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5571,5571,Þórðr Özurarson Freysgoði,"Þórðr Özurarson Freysgoði, at Svínafelli, ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5572,5572,Þórðr Rannveigarson,"Þórðr Rannveigarson, ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5573,5573,Þórðr Sighvatsson kakali,"Þórðr Sighvatsson kakali, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5574,5574,Þórðr Sigtryggsson leysingja (Leysingjason),"Þórðr Sigtryggsson leysingja (Leysingjason), ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5575,5575,Þórðr Sigvaldaskáld,"Þórðr Sigvaldaskáld, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5576,5576,Þórðr skálpr,"Þórðr skálpr, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5577,5577,Þórðr Skatason,"Þórðr Skatason, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5578,5578,Þórðr Skúlason,"Þórðr Skúlason, prestr í Görðum, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5579,5579,Þórðr slítandi,"Þórðr slítandi, landnm. í Hörgárdal, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5580,5580,Þórðr Snorrason hesthöfði,"Þórðr Snorrason hesthöfði, á Reynistað, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5581,5581,Þórðr Snorrason kausi inn yngri,"Þórðr Snorrason kausi inn yngri, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5582,5582,Þórðr Snorrason kausi,"Þórðr Snorrason kausi, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5583,5583,Þórðr Sölvason eldri í Reykjaholti,"Þórðr Sölvason eldri í Reykjaholti, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5584,5584,Þórðr Sölvason yngri,"Þórðr Sölvason yngri, prestr í Reykjaholti, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5585,5585,Þórðr Spak-Böðvarsson,"Þórðr Spak-Böðvarsson, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5586,5586,Þórðr Steinólfsson,"Þórðr Steinólfsson, ór Keldudal, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5587,5587,Þórðr Sturluson,"Þórðr Sturluson, á Stað á Snæfellsnesi, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
5588,5588,Þórðr Sturluson,"Þórðr Sturluson, Þjóðrekssonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5589,5589,Þórðr Surtsson,"Þórðr Surtsson, ór Kirkjubæ, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5590,5590,Þórðr Úlfsson,"Þórðr Úlfsson, Skeggjasonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5591,5591,Þórðr vaggagði,"Þórðr vaggagði, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5592,5592,Þórðr Vífilsson,"Þórðr Vífilsson, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5593,5593,Þórðr Víkingsson (eða Haraldsson hárfagra; Þórðr víkingr),"Þórðr Víkingsson (eða Haraldsson hárfagra; Þórðr víkingr), landnm. í Alviðru í Dýrafirði, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5594,5594,Þórðr Þorbjarnarson,"Þórðr Þorbjarnarson, í Tungu, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5595,5595,Þórðr Þórðarson hreða,"Þórðr Þórðarson hreða, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5596,5596,Þórðr Þórðarson köttr,"Þórðr Þórðarson köttr, ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5597,5597,Þórðr Þórðarson,"Þórðr Þórðarson, í Vatnsfirði, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5598,5598,Þórðr Þorgeirsson kengs,"Þórðr Þorgeirsson kengs, Geirröðarsonar á Eyri, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5599,5599,Þórðr Þorgeirsson,"Þórðr Þorgeirsson, frá Fiskilæk, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5600,5600,Þórðr Þorgilsson arnar,"Þórðr Þorgilsson arnar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5601,5601,Þórðr Þorgilsson,"Þórðr Þorgilsson, ór Traðarholti, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5602,5602,Þórðr Þorgrímsson,"Þórðr Þorgrímsson, farmaðr, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5603,5603,Þórðr Þórisson illugi,"Þórðr Þórisson illugi, vegandi Víga-Skútu, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5604,5604,Þórðr Þorkelsson Alviðrukappa,"Þórðr Þorkelsson Alviðrukappa, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5605,5605,Þórðr Þorkelsson,"Þórðr Þorkelsson, at Ljósavatni, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5606,5606,Þórðr Þorkelsson,"Þórðr Þorkelsson, ór Keldudal, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5607,5607,Þórðr Þorláksson blígr,"Þórðr Þorláksson blígr, frá Eyri, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5608,5608,Þórðr Þórólfsson hálmi,"Þórðr Þórólfsson hálmi, landnm. um Hróarstungu, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5609,5609,Þórðr Þórólfsson þvari,"Þórðr Þórólfsson þvari, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5610,5610,Þórðr Þórörnuson beigaldi,"Þórðr Þórörnuson beigaldi, at Beigalda, ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5611,5611,Þórðr Þorsteinsson ins hvíta,"Þórðr Þorsteinsson ins hvíta, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5612,5612,Þórðr Þorsteinsson,"Þórðr Þorsteinsson, Egilssonar, ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5613,5613,Þórðr Þorsteinsson,"Þórðr Þorsteinsson, Sölmundarsonar, í Brynjudal, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5614,5614,Þórðr Þorvaldsson krákunef,"Þórðr Þorvaldsson krákunef, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5615,5615,Þórðr Þorvaldsson örvöndr,"Þórðr Þorvaldsson örvöndr, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5616,5616,Þórðr Þorvaldsson,"Þórðr Þorvaldsson, í Vatnsfirði, ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5617,5617,Þórðr,"Þórðr, á Breiðavaði (misminni: á Másstöðum í Vatnsdal), ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5618,5618,Þórðr,"Þórðr, at Marbæli, ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5619,5619,Þórðr,"Þórðr, at Vöðlum í Eyjafirði, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5620,5620,Þórðr,"Þórðr, bóndasonr á Melrakkasléttu, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5621,5621,Þórðr,"Þórðr, bóndi á Geirólfseyri, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5622,5622,Þórðr,"Þórðr, bóndi at Núpi, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5623,5623,Þórðr,"Þórðr, bóndi í Djúpafirði, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5624,5624,Þórðr,"Þórðr, bóndi í Múla í Aðaldal, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5625,5625,Þórðr,"Þórðr, bóndi í Skógum, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5626,5626,Þórðr,"Þórðr, bóndi í Tungu í Sunnudal, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5627,5627,Þórðr,"Þórðr, bróðir Sigtryggs snarfara, ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5628,5628,Þórðr,"Þórðr, faðir Þórarins ofsa, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5629,5629,Þórðr,"Þórðr, fóstbróðir Einars Sokkasonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
