Canonical_ID,Original_Name,Full_Name,Smiley_ID,Smiley_Name,URAP_ID,URAP_Name,Gender,Chapter,Page,Saga
5956,"Þórðr lambi Þorgeirsson lamba (Lambason), á Álftanesi á Mýrum, ",Þórðr lambi Þorgeirsson lamba (Lambason),882,Thord Lambason at Lambastadir (son of Thorgeir Lamb),:213,Thord Thorgeir Lambason,:1,:-1,:-1,:Egil
5957,"Þórðr leysingi, ",Þórðr leysingi,,,,,,,,
5958,"Þórðr Leysingjason, ",Þórðr Leysingjason,,,,,,,,
5959,"Þórðr Magnússon prests, Þórðarsonar, í Reykjaholti, ",Þórðr Magnússon prests,,,,,,,,
5960,"Þórðr melrakki, fóstri Guðmundar í Ásbjarnarnesi, ",Þórðr melrakki,,,,,,,,
5961,"Þórðr Molda-Gnúpsson leggjaldi, ",Þórðr Molda-Gnúpsson leggjaldi,,,,,,,,
5962,"Þórðr Narfason at Skarði, lögmaðr, ",Þórðr Narfason at Skarði,,,,,,,,
5963,"Þórðr Oddleifsson, Þórðarsonar krákunefs, ",Þórðr Oddleifsson,,,,,,,,
5964,"Þórðr Oddsson gnúpa, landnm. í Gnúpudal, ",Þórðr Oddsson gnúpa,,,,,,,,
5965,"Þórðr Óláfsson bekks, ór Óláfsfirði, ",Þórðr Óláfsson bekks,,,,,,,,
5966,"Þórðr Óláfsson drífa, ",Þórðr Óláfsson drífa,,,,,,,,
5967,"Þórðr Örnólfsson, ",Þórðr Örnólfsson,,,,,,,,
5968,"Þórðr Özurarson Freysgoði, at Svínafelli, ",Þórðr Özurarson Freysgoði,872,Thord Frey's Godi,:608,Thord Frey's Godi,:1,:41,:353,:Laxdoela
5969,"Þórðr Rannveigarson, ",Þórðr Rannveigarson,869,Thord (son of Rannveig),:161,Thord Rannveigsson,:1,:-1,:-1,:Egil
5970,"Þórðr Sighvatsson kakali, ",Þórðr Sighvatsson kakali,,,,,,,,
5971,"Þórðr Sigtryggsson leysingja (Leysingjason), ",Þórðr Sigtryggsson leysingja (Leysingjason),,,,,,,,
5972,"Þórðr Sigvaldaskáld, ",Þórðr Sigvaldaskáld,,,,,,,,
5973,"Þórðr skálpr, ",Þórðr skálpr,,,,,,,,
5974,"Þórðr Skatason, ",Þórðr Skatason,,,,,,,,
5975,"Þórðr Skúlason, prestr í Görðum, ",Þórðr Skúlason,,,,,,,,
5976,"Þórðr slítandi, landnm. í Hörgárdal, ",Þórðr slítandi,,,,,,,,
5977,"Þórðr Snorrason hesthöfði, á Reynistað, ",Þórðr Snorrason hesthöfði,,,,,,,,
5978,"Þórðr Snorrason kausi inn yngri, ",Þórðr Snorrason kausi inn yngri,,,,,,,,
5979,"Þórðr Snorrason kausi, ",Þórðr Snorrason kausi,,,,,,,,
5980,"Þórðr Sölvason eldri í Reykjaholti, ",Þórðr Sölvason eldri í Reykjaholti,,,,,,,,
5981,"Þórðr Sölvason yngri, prestr í Reykjaholti, ",Þórðr Sölvason yngri,,,,,,,,
5982,"Þórðr Spak-Böðvarsson, ",Þórðr Spak-Böðvarsson,,,,,,,,
5983,"Þórðr Steinólfsson, ór Keldudal, ",Þórðr Steinólfsson,,,,,,,,
5984,"Þórðr Sturluson, á Stað á Snæfellsnesi, ",Þórðr Sturluson,,,,,,,,
5985,"Þórðr Sturluson, Þjóðrekssonar, ",Þórðr Sturluson,,,,,,,,
5986,"Þórðr Surtsson, ór Kirkjubæ, ",Þórðr Surtsson,,,,,,,,
5987,"Þórðr Úlfsson, Skeggjasonar, ",Þórðr Úlfsson,,,,,,,,
5988,"Þórðr vaggagði, ",Þórðr vaggagði,,,,,,,,
5989,"Þórðr Vífilsson, ",Þórðr Vífilsson,,,,,,,,
5990,"Þórðr víkingr, ",Þórðr víkingr,,,,,,,,
5991,"Þórðr Víkingsson (eða Haraldsson hárfagra; Þórðr víkingr), landnm. í Alviðru í Dýrafirði, ",Þórðr Víkingsson (eða Haraldsson hárfagra; Þórðr víkingr),,,,,,,,
5992,"Þórðr Þorbjarnarson, í Tungu, ",Þórðr Þorbjarnarson,,,,,,,,
5993,"Þórðr Þórðarson hreða, ",Þórðr Þórðarson hreða,,,,,,,,
5994,"Þórðr Þórðarson köttr, ",Þórðr Þórðarson köttr,868,Thord (in Hundadal),:566,Thord,:1,:36,:336,:Laxdoela
5995,"Þórðr Þórðarson, í Vatnsfirði, ",Þórðr Þórðarson,,,,,,,,
5996,"Þórðr Þorgeirsson kengs, Geirröðarsonar á Eyri, ",Þórðr Þorgeirsson kengs,,,,,,,,
5997,"Þórðr Þorgeirsson, frá Fiskilæk, ",Þórðr Þorgeirsson,,,,,,,,
5998,"Þórðr Þorgilsson arnar, ",Þórðr Þorgilsson arnar,,,,,,,,
5999,"Þórðr Þorgilsson, ór Traðarholti, ",Þórðr Þorgilsson,,,,,,,,
6000,"Þórðr Þorgrímsson, farmaðr, ",Þórðr Þorgrímsson,,,,,,,,
6001,"Þórðr Þórisson illugi, vegandi Víga-Skútu, ",Þórðr Þórisson illugi,,,,,,,,
6002,"Þórðr Þorkelsson Alviðrukappa, ",Þórðr Þorkelsson Alviðrukappa,,,,,,,,
6003,"Þórðr Þorkelsson, at Ljósavatni, ",Þórðr Þorkelsson,,,,,,,,
6004,"Þórðr Þorkelsson, ór Keldudal, ",Þórðr Þorkelsson,,,,,,,,
6005,"Þórðr Þorláksson blígr, frá Eyri, ",Þórðr Þorláksson blígr,,,,,,,,
6006,"Þórðr Þórólfsson hálmi, landnm. um Hróarstungu, ",Þórðr Þórólfsson hálmi,,,,,,,,
6007,"Þórðr Þórólfsson þvari, ",Þórðr Þórólfsson þvari,,,,,,,,
6008,"Þórðr Þórörnuson beigaldi, at Beigalda, ",Þórðr Þórörnuson beigaldi,878,Thord Hobbler at Beigaldi (one of Skallagrim's men),:98,Thord Hobbler,:1,:-1,:-1,:Egil
6009,"Þórðr Þorsteinsson ins hvíta, ",Þórðr Þorsteinsson ins hvíta,,,,,,,,
6010,"Þórðr Þorsteinsson, Egilssonar, ",Þórðr Þorsteinsson,888,Thord Thorsteinsson (Egilsson),:298,Thord Thorsteinsson,:1,:-1,:-1,:Egil
6011,"Þórðr Þorsteinsson, Sölmundarsonar, í Brynjudal, ",Þórðr Þorsteinsson,,,,,,,,
6012,"Þórðr Þorvaldsson krákunef, ",Þórðr Þorvaldsson krákunef,,,,,,,,
6013,"Þórðr Þorvaldsson örvöndr, ",Þórðr Þorvaldsson örvöndr,,,,,,,,
6014,"Þórðr Þorvaldsson, í Vatnsfirði, ",Þórðr Þorvaldsson,889,Thord Thorvaldsson,:515,Thord,:1,:31,:326,:Laxdoela
6015,"Þórðr, á Breiðavaði (misminni: á Másstöðum í Vatnsdal), ",Þórðr,866,Thord (from Hising),:55:98,Thord from Hising,:1:1,:-1:36,:-1:554,:Egil:Gisla
6016,"Þórðr, á Másstöðum, ",Þórðr,,,,,,,,
6017,"Þórðr, at Marbæli, ",Þórðr,,,,,,,,
6018,"Þórðr, at Vöðlum í Eyjafirði, ",Þórðr,,,,,,,,
6019,"Þórðr, bóndasonr á Melrakkasléttu, ",Þórðr,,,,,,,,
6020,"Þórðr, bóndi á Geirólfseyri, ",Þórðr,,,,,,,,
6021,"Þórðr, bóndi at Núpi, ",Þórðr,,,,,,,,
6022,"Þórðr, bóndi í Djúpafirði, ",Þórðr,,,,,,,,
6023,"Þórðr, bóndi í Múla í Aðaldal, ",Þórðr,,,,,,,,
6024,"Þórðr, bóndi í Skógum, ",Þórðr,,,,,,,,
6025,"Þórðr, bóndi í Tungu í Sunnudal, ",Þórðr,,,,,,,,
6026,"Þórðr, bróðir Sigtryggs snarfara, ",Þórðr,,,,,,,,
6027,"Þórðr, faðir Þórarins ofsa, ",Þórðr,,,,,,,,
6028,"Þórðr, fóstbróðir Einars Sokkasonar, ",Þórðr,,,,,,,,
6029,"Þórðr, frá Brennu í Hvítársíðu, ",Þórðr,,,,,,,,
6030,"Þórðr, frændi Eyjólf s ins gráa, ",Þórðr,,,,,,,,
6031,"Þórðr, heimamaðr í Krossavík, ",Þórðr,,,,,,,,
6032,"Þórðr, hellismaðr, ",Þórðr,,,,,,,,
6033,"Þórðr, húskarl at Hofi í Vopnafirði, ",Þórðr,,,,,,,,
6034,"Þórðr, í Akrhöfða, ",Þórðr,,,,,,,,
6035,"Þórðr, í Gautavík, gervinafn Helga Eiríkssonar jarls, ",Þórðr,,,,,,,,
6036,"Þórðr, í Hundadal, ",Þórðr,,,,,,,,
6037,"Þórðr, í Laugardal vestra, ",Þórðr,,,,,,,,
6038,"Þórðr, maðr Ásu, ",Þórðr,,,,,,,,
6039,"Þórðr, systursonr Þorgerðar Álfsdóttur, ",Þórðr,,,,,,,,
6040,"Þórðr, þrænzkr stýrimaðr, ",Þórðr,,,,,,,,
6041,"Þórelfr Álfsdóttir, kona Hávars Kleppssonar, ",Þórelfr Álfsdóttir,,,,,,,,
6042,"Þórey Einarsdóttir, kona Steinólfs Mássonar, ",Þórey Einarsdóttir,,,,,,,,
6043,"Þórey Eyjólfsdóttir ins halta, kona Sigfúss prests Loðmundarsonar í Odda, ",Þórey Eyjólfsdóttir ins halta,,,,,,,,
6044,"Þórey Gestsdóttir, Oddleifssonar, ",Þórey Gestsdóttir,,,,,,,,
6045,"Þórey Þormóðardóttir skafta, ",Þórey Þormóðardóttir skafta,,,,,,,,
6046,"Þórey Þorvarðsdóttir, kona Þorgils örrabeinsstjúps, ",Þórey Þorvarðsdóttir,,,,,,,,
6047,"Þórey, at Þóreyjargnúpi, ",Þórey,,,,,,,,
6048,"Þorfiðr, ",Þorfiðr,,,,,,,,
6049,"Þorfinna skáldkona, at Þorvarðsstöðum, ",Þorfinna skáldkona,,,,,,,,
6050,"Þorfinna Vermundardóttir, kona Þorsteins Kuggasonar, ",Þorfinna Vermundardóttir,913,Thorfinna Vermundardottir,:518,Thorfinna,:0,:31,:326,:Laxdoela
6051,"Þorfinna, frændkona Njáls Þorgeirssonar, ",Þorfinna,,,,,,,,
6052,"Þorfinna, kona Sáms, ",Þorfinna,,,,,,,,
6053,"Þorfinna, kona Þorvarðs í Odda, ",Þorfinna,,,,,,,,
6054,"Þorfinnr (Þorfiðr), landnámsm. á Skeggjastöðum, ",Þorfinnr (Þorfiðr),,,,,,,,
6055,"Þorfinnr Arnórsson (Þvarason), á Saxahváli, ",Þorfinnr Arnórsson (Þvarason),,,,,,,,
6056,"Þorfinnr Arnórsson, ór Reykjahlíð, ",Þorfinnr Arnórsson,,,,,,,,
6057,"Þorfinnr Áskelsson máni (Þorfiðr), ",Þorfinnr Áskelsson máni (Þorfiðr),,,,,,,,
6058,"Þorfinnr Eitilsson, á Skálabrekku, ",Þorfinnr Eitilsson,,,,,,,,
6059,"Þorfinnr Finngeirsson, í Álftafirði, ",Þorfinnr Finngeirsson,,,,,,,,
6060,"Þorfinnr Geirleifsson landnms á Barðaströnd, ",Þorfinnr Geirleifsson landnms á Barðaströnd,,,,,,,,
6061,"Þorfinnr Guðlaugsson ins auðga, í Straumfirði, ",Þorfinnr Guðlaugsson ins auðga,,,,,,,,
6062,"Þorfinnr Hlennason (Þorfiðr), ",Þorfinnr Hlennason (Þorfiðr),,,,,,,,
6063,"Þorfinnr Hróarsson Tungugoða, ",Þorfinnr Hróarsson Tungugoða,,,,,,,,
6064,"Þorfinnr Ingimundarson, ",Þorfinnr Ingimundarson,,,,,,,,
6065,"Þorfinnr inn strangi (Þorfiðr), á Langárforsi, ",Þorfinnr inn strangi (Þorfiðr),911,Thorfinn the Strong,:180,Thorfinn the Strong,:1,:-1,:-1,:Egil
6066,"Þorfinnr Kársson, í Háramarsey, ",Þorfinnr Kársson,,,,,,,,
6067,"Þorfinnr Kóreksson, ",Þorfinnr Kóreksson,,,,,,,,
6068,"Þorfinnr Sel-Þórisson, á Rauðamel, ",Þorfinnr Sel-Þórisson,909,Thorfinn Seal-Thorisson (at Raudamel),:181,Thorfinn Sel-Thorisson,:1,:-1,:-1,:Eyrbyggja
6069,"Þorfinnr Sigurðarson inn ríki, jarl í Orkneyjum, ",Þorfinnr Sigurðarson inn ríki,908,Thorfinn Einarsson the Skull-splitter,:367,Earl Thorfinn,:1,:4,:279,:Laxdoela
6070,"Þorfinnr stafr, á Stafshóli, ",Þorfinnr stafr,,,,,,,,
6071,"Þorfinnr Torf-Einarsson hausakljúfr, jarl í Orkneyjum, ",Þorfinnr Torf-Einarsson hausakljúfr,1112,Turf-Einar Rognvaldsson,:368,Earl Turf-Einar,:1,:4,:279,:Laxdoela
6072,"Þorfinnr Vésteinsson (Þorfiðr), ór Þrumu, ",Þorfinnr Vésteinsson (Þorfiðr),,,,,,,,
6073,"Þorfinnr Þorbjarnarson blesa, á Þorfinnsstöðum, ",Þorfinnr Þorbjarnarson blesa,,,,,,,,
6074,"Þorfinnr Þorbrandsson, ór Álftafirði, ",Þorfinnr Þorbrandsson,,,,,,,,
6075,"Þorfinnr Þórðarson karlsefni, Vínlandsfari (Karlsefni), ",Þorfinnr Þórðarson karlsefni,,,,,,,,
6076,"Þorfinnr Þorgeirsson langhöfða, ábóti á Helgafelli, ",Þorfinnr Þorgeirsson langhöfða,,,,,,,,
6077,"Þorfinnr Þorgilsson örrabeinsstjúps, ",Þorfinnr Þorgilsson örrabeinsstjúps,,,,,,,,
6078,"Þorfinnr Þvarason, ",Þorfinnr Þvarason,,,,,,,,
6079,"Þorfinnr, á Bakka, ",Þorfinnr,907,Thorfinn (farmer in Eidaskog),:136,Thorfinn of Eidaskog,:1,:-1,:-1,:Egil
6080,"Þorfinnr, á Breiðabólstað, ",Þorfinnr,,,,,,,,
6081,"Þorfinnr, bóndi í Borgarfirði, ",Þorfinnr,,,,,,,,
6082,"Þorfinnr, bóndi við Eiðaskóg, ",Þorfinnr,,,,,,,,
6083,"Þorfinnr, Grænlendingr, ",Þorfinnr,,,,,,,,
6084,"Þorfinnr, húskarl í Árnesi, ",Þorfinnr,,,,,,,,
6085,"Þorfinnr, íslenzkr maðr, ",Þorfinnr,,,,,,,,
6086,"Þorfinnr, kaupmaðr, ",Þorfinnr,,,,,,,,
6087,"Þorfinnr, lausingi, ",Þorfinnr,,,,,,,,
6088,"Þorfinnr, ór Lækjarbug, ",Þorfinnr,,,,,,,,
6089,"Þorgarðr Eysteinsson, í Fljótum, ",Þorgarðr Eysteinsson,,,,,,,,
6090,"Þorgarðr landnm. á Þorvarðsstöðum, ",Þorgarðr landnm. á Þorvarðsstöðum,,,,,,,,
6091,"Þorgarðr Örnólfsson, í Kristnesi, ",Þorgarðr Örnólfsson,,,,,,,,
6092,"Þorgarðr Síðu-Hallsson (Þorvaldr), ",Þorgarðr Síðu-Hallsson (Þorvaldr),,,,,,,,
6093,"Þorgarðr Þorbjarnarson ins svarta, ",Þorgarðr Þorbjarnarson ins svarta,,,,,,,,
6094,"Þorgarðr Þórðarson, í Odda, ",Þorgarðr Þórðarson,,,,,,,,
6095,"Þorgarðr Þorgeirsson, at Karlsá, ",Þorgarðr Þorgeirsson,,,,,,,,
6096,"Þorgarðr Þórhaddsson, af Rannveigarstöðum, ",Þorgarðr Þórhaddsson,,,,,,,,
6097,"Þorgarðr, smalamaðr á Borg, ",Þorgarðr,,,,,,,,
6098,"Þorgarðr, trémaðr Hákonar jarls, ",Þorgarðr,,,,,,,,
6099,"Þorgautr Gíslason yngri, á Þorgautsstöðum, ",Þorgautr Gíslason yngri,,,,,,,,
6100,"Þorgautr Mýra-Knjúksson, ",Þorgautr Mýra-Knjúksson,,,,,,,,
6101,"Þorgautr sauðamaðr, at Þórhallsstöðum, ",Þorgautr sauðamaðr,,,,,,,,
6102,"Þorgautr, landnm. á Þorgautsstöðum, ",Þorgautr,,,,,,,,
6103,"Þorgautr, sekr maðr, ",Þorgautr,,,,,,,,
6104,"Þorgeirr Arnórsson ofláti, ",Þorgeirr Arnórsson ofláti,,,,,,,,
6105,"Þorgeirr Arnórsson, Þorgeirssonar, ",Þorgeirr Arnórsson,,,,,,,,
6106,"Þorgeirr Ásbrandsson, á Hólum í Vestrhópi, ",Þorgeirr Ásbrandsson,,,,,,,,
6107,"Þorgeirr Ásgrímsson, í Odda, ",Þorgeirr Ásgrímsson,,,,,,,,
6108,"Þorgeirr Bárðarson inn hörzki, landnm. í Holti undir Eyjafjöllum, ",Þorgeirr Bárðarson inn hörzki,,,,,,,,
6109,"Þorgeirr Eilífsson, Ketilssonar einhenda, ",Þorgeirr Eilífsson,,,,,,,,
6110,"Þorgeirr Eiríksson, ór Goðdölum, ",Þorgeirr Eiríksson,,,,,,,,
6111,"Þorgeirr Finnbogason ramma, ",Þorgeirr Finnbogason ramma,,,,,,,,
6112,"Þorgeirr Finnsson, at Miðfelli, ",Þorgeirr Finnsson,,,,,,,,
6113,"Þorgeirr Galtason, ",Þorgeirr Galtason,,,,,,,,
6114,"Þorgeirr Geirröðarson kengr, á Eyri í Álftafirði, ",Þorgeirr Geirröðarson kengr,,,,,,,,
6115,"Þorgeirr Geirsson blundr, ",Þorgeirr Geirsson blundr,918,Thorgeir Geirsson Blund,:153,Thorgeir Geirsson Blund,:1,:-1,:-1,:Egil
6116,"Þorgeirr gollnir, ",Þorgeirr gollnir,,,,,,,,
6117,"Þorgeirr Grenjaðarson öxarstafr, ",Þorgeirr Grenjaðarson öxarstafr,,,,,,,,
6118,"Þorgeirr Gunnsteinsson berserkjabana, ",Þorgeirr Gunnsteinsson berserkjabana,,,,,,,,
6119,"Þorgeirr gyrðilskeggi, ",Þorgeirr gyrðilskeggi,,,,,,,,
6120,"Þorgeirr Hafnar-Ormsson höggvinkinni, ",Þorgeirr Hafnar-Ormsson höggvinkinni,,,,,,,,
6121,"Þorgeirr Hallason, goðorðsmaðr í Krossanesi, svo í Hvassafelli í Eyjafirði, ",Þorgeirr Hallason,,,,,,,,
6122,"Þorgeirr Halldóruson, í Laugardal, ",Þorgeirr Halldóruson,,,,,,,,
6123,"Þorgeirr Hávarsson, Kleppssonar, ",Þorgeirr Hávarsson,,,,,,,,
6124,"Þorgeirr hófleysa, ",Þorgeirr hófleysa,,,,,,,,
6125,"Þorgeirr inn hvinverski, ",Þorgeirr inn hvinverski,,,,,,,,
6126,"Þorgeirr jarðlangr, landnm. á Jarðlangsstöðum, ",Þorgeirr jarðlangr,925,Thorgeir Thorn-foot (at Fenring),:101,Thorgeir Earth-Long,:1,:-1,:-1,:Egil
6127,"Þorgeirr Kaðalsson, ",Þorgeirr Kaðalsson,,,,,,,,
6128,"Þorgeirr klaufi, ",Þorgeirr klaufi,,,,,,,,
6129,"Þorgeirr lambi, á Lambastöðum á Mýrum, ",Þorgeirr lambi,920,Thorgeir Lamb,:211,Thorgeir Lamb,:1,:-1,:-1,:Egil
6130,"Þorgeirr Ljótólfsson inn óði, ",Þorgeirr Ljótólfsson inn óði,,,,,,,,
6131,"Þorgeirr meldun, landnámsm. í Tungufelli, ",Þorgeirr meldun,,,,,,,,
6132,"Þorgeirr Ófeigsson (Þórólfsson) gollnir, ",Þorgeirr Ófeigsson (Þórólfsson) gollnir,,,,,,,,
6133,"Þorgeirr Óláfsson belgs, ",Þorgeirr Óláfsson belgs,,,,,,,,
6134,"Þorgeirr Önundarson flöskubak, ",Þorgeirr Önundarson flöskubak,,,,,,,,
6135,"Þorgeirr orri, á Orrastöðum, ",Þorgeirr orri,921,Thorgeir Orri (at Orrastadir),:79,Thorgeir Orri,:1,:18,:524,:Gisla
6136,"Þorgeirr Otkelsson, í Kirkjubæ, ",Þorgeirr Otkelsson,,,,,,,,
6137,"Þorgeirr rauðr Einarsson Stafhyltings, ",Þorgeirr rauðr Einarsson Stafhyltings,,,,,,,,
6138,"Þorgeirr reyðr Rauða-Bjarnarson, ",Þorgeirr reyðr Rauða-Bjarnarson,,,,,,,,
6139,"Þorgeirr skólmr, landnámsm. at Myrká (Skólmr), ",Þorgeirr skólmr,,,,,,,,
6140,"Þorgeirr smjörhringr, ",Þorgeirr smjörhringr,,,,,,,,
6141,"Þorgeirr Snorrason, ",Þorgeirr Snorrason,,,,,,,,
6142,"Þorgeirr Starkaðarson, ",Þorgeirr Starkaðarson,,,,,,,,
6143,"Þorgeirr Steinsson, ",Þorgeirr Steinsson,,,,,,,,
6144,"Þorgeirr suða, ",Þorgeirr suða,,,,,,,,
6145,"Þorgeirr Tjörvason, ",Þorgeirr Tjörvason,,,,,,,,
6146,"Þorgeirr Úlfsson, at Hofi í Papýli, ",Þorgeirr Úlfsson,,,,,,,,
6147,"Þorgeirr Vestarsson, ",Þorgeirr Vestarsson,,,,,,,,
6148,"Þorgeirr Vífilsson, á Laugarbrekku, ",Þorgeirr Vífilsson,,,,,,,,
6149,"Þorgeirr Þjóstarsson, ",Þorgeirr Þjóstarsson,923,Thorgeir Thjostarsson,:31,Thorgeir (Thjostarsson),:1,:8,:447,:Hrafnkel
6150,"Þorgeirr Þórðarson bjálka, landnm. at Fiskilæk, ",Þorgeirr Þórðarson bjálka,,,,,,,,
6151,"Þorgeirr Þórðarson, bróðir Flosa, ",Þorgeirr Þórðarson,,,,,,,,
6152,"Þorgeirr Þórðarson, frá Höfða, ",Þorgeirr Þórðarson,,,,,,,,
6153,"Þorgeirr Þorfinnsson langhöfði, ",Þorgeirr Þorfinnsson langhöfði,,,,,,,,
6154,"Þorgeirr Þórhaddsson, ór Hítardal, ",Þorgeirr Þórhaddsson,,,,,,,,
6155,"Þorgeirr Þórhallsson, Eiðssonar, ",Þorgeirr Þórhallsson,,,,,,,,
6156,"Þorgeirr Þórisson flatnefs, ",Þorgeirr Þórisson flatnefs,,,,,,,,
6157,"Þorgeirr Þórisson skorargeirr, í Hold, (Skorar-Geirr), ",Þorgeirr Þórisson skorargeirr,,,,,,,,
6158,"Þorgeirr Þórisson, at Skarði, ",Þorgeirr Þórisson,,,,,,,,
6159,"Þorgeirr Þórisson, ór Garði, ",Þorgeirr Þórisson,,,,,,,,
6160,"Þorgeirr Þorkelsson (Tjörvason), Ljósvetningagoði, lögsögumaðr, ",Þorgeirr Þorkelsson (Tjörvason),,,,,,,,
6161,"Þorgeirr Þorsteinsson, Egilssonar, ",Þorgeirr Þorsteinsson,927,Thorgeir Thorsteinsson (farmer at Alftanes),:293,Thorgeir Thorsteinsson,:1,:-1,:-1,:Egil
6162,"Þorgeirr Þorvaldsson, á Forsvelli, ",Þorgeirr Þorvaldsson,,,,,,,,
6163,"Þorgeirr þyrnifótr, á Aski, ",Þorgeirr þyrnifótr,926,Thorgeir Thorn-foot (at Fenring),:146,Thorgeir Thornfoot,:1,:-1,:-1,:Egil
6164,"Þorgeirr, á Bakka í Svarfaðardal, ",Þorgeirr,915,Thorgeir (from Hising),:56:316,Thorgeir from Hising,:1:1,:-1:-1,:-1:-1,:Egil:Egil
6165,"Þorgeirr, á Hafratindum, ",Þorgeirr,,,,,,,,
6166,"Þorgeirr, á Mýri, ",Þorgeirr,,,,,,,,
6167,"Þorgeirr, á Víðimýri, ",Þorgeirr,,,,,,,,
6168,"Þorgeirr, ármaðr, ",Þorgeirr,,,,,,,,
6169,"Þorgeirr, Ásgeirsson, Úlfssonar, ",Þorgeirr,,,,,,,,
6170,"Þorgeirr, at Þorgeirsfelli, ",Þorgeirr,,,,,,,,
6171,"Þorgeirr, bóndi á Álftanesi á Mýrum, ",Þorgeirr,,,,,,,,
6172,"Þorgeirr, bóndi á Þvera í Fnjóskadal, ",Þorgeirr,,,,,,,,
6173,"Þorgeirr, bóndi at Hrafnkelsstöðum, ",Þorgeirr,,,,,,,,
6174,"Þorgeirr, bóndi í Murutungu, ",Þorgeirr,,,,,,,,
6175,"Þorgeirr, bróðir Sigtryggs snarfara, ",Þorgeirr,,,,,,,,
6176,"Þorgeirr, er fylgdi Eiríki rauða, ",Þorgeirr,,,,,,,,
6177,"Þorgeirr, húskarl Bjarnar, ",Þorgeirr,,,,,,,,
6178,"Þorgeirr, í Þorgeirsdal, ",Þorgeirr,,,,,,,,
6179,"Þorgeirr, landnm. í Þorgeirsfirði, ",Þorgeirr,,,,,,,,
6180,"Þorgeirr, ór Ásgarðshólum, ",Þorgeirr,,,,,,,,
6181,"Þorgeirr, ritari Víglundar sögu, ",Þorgeirr,,,,,,,,
6182,"Þorgerðr Álfsdóttir, kona Ara Mássonar á Reykjahólum, ",Þorgerðr Álfsdóttir,932,Thorgerd Alfsdottir,:397,Thorgerd,:0,:6,:280,:Laxdoela
6183,"Þorgerðr Baugsdóttir, kona Arnar í Vælugerði, ",Þorgerðr Baugsdóttir,,,,,,,,
6184,"Þorgerðr Beladóttir, Halldórssonar, ",Þorgerðr Beladóttir,,,,,,,,
6185,"Þorgerðr Bjarnardóttir ins digra, kona Önundar sjóna, ",Þorgerðr Bjarnardóttir ins digra,933,Thorgerd Bjarnadottir (wife of Onund Anason Sjoni),:305,Thorgerd Bjarni's daughter,:0,:-1,:-1,:Egil
6186,"Þorgerðr Böðólfsdóttir, kona Ásmundar Öndóttssonar, ",Þorgerðr Böðólfsdóttir,,,,,,,,
6187,"Þorgerðr Bolladóttir, Þorleikssonar, ",Þorgerðr Bolladóttir,,,,,,,,
6188,"Þorgerðr brák, ambátt Skalla-Gríms, ",Þorgerðr brák,934,Thorgerd Brak,:159,Thorgerd Brak,:1,:-1,:-1,:Egil
6189,"Þorgerðr Egilsdóttir, Síðu-Hallssonar, kona Ögmundar Þorkelssonar, ",Þorgerðr Egilsdóttir,935,Thorgerd Egilsdottir (Skallagrimsson),:228,Thorgerd Egilsdottir,:1,:-1,:-1,:Egil
6190,"Þorgerðr Egilsdóttir, Skallagrímssonar, kona Ólafs pá Höskuldssonar, ",Þorgerðr Egilsdóttir,935,Thorgerd Egilsdottir (Skallagrimsson),:481,Thorgerd,:0,:22,:312,:Laxdoela
6191,"Þorgerðr Eilífsdóttir, kona Kolla í Kollafirði, ",Þorgerðr Eilífsdóttir,,,,,,,,
6192,"Þorgerðr Einarsdóttir skálaglamms, ",Þorgerðr Einarsdóttir skálaglamms,,,,,,,,
6193,"Þorgerðr Eyjólfsdóttir ok Halldóru, kona Hrafns Ulfheðinssonar lögsögumanns, ",Þorgerðr Eyjólfsdóttir ok Halldóru,,,,,,,,
6194,"Þorgerðr Eyjólfsdóttir, kona Þorsteins á Mýri, ",Þorgerðr Eyjólfsdóttir,,,,,,,,
6195,"Þorgerðr Eylaugsdóttir hersis, ",Þorgerðr Eylaugsdóttir hersis,,,,,,,,
6196,"Þorgerðr Gísladóttir, Þórðarsonar, ",Þorgerðr Gísladóttir,,,,,,,,
6197,"Þorgerðr Glúmsdóttir, kona Þórarins Ingjaldssonar, ",Þorgerðr Glúmsdóttir,,,,,,,,
6198,"Þorgerðr Glúmsdóttir, kona Þráins Sigfússonar at Grjótá, ",Þorgerðr Glúmsdóttir,,,,,,,,
6199,"Þorgerðr Grenjaðardóttir, ",Þorgerðr Grenjaðardóttir,,,,,,,,
6200,"Þorgerðr Guðlaugardóttir Óttardóttur hvalróar, ",Þorgerðr Guðlaugardóttir Óttardóttur hvalróar,,,,,,,,
6201,"Þorgerðr Háleygsdóttir, af Hálogalandi, ",Þorgerðr Háleygsdóttir,,,,,,,,
6202,"Þorgerðr Hallfreðardóttir, kona Þorvalds skínanda, ",Þorgerðr Hallfreðardóttir,,,,,,,,
6203,"Þorgerðr Helgadóttir hests, kona Grenjaðar Hrappssonar, ",Þorgerðr Helgadóttir hests,,,,,,,,
6204,"Þorgerðr Hörgabrúðr (Hölgabrúðr), ",Þorgerðr Hörgabrúðr (Hölgabrúðr),,,,,,,,
6205,"Þorgerðr Höskuldsdóttir, Dala-Kollssonar, ",Þorgerðr Höskuldsdóttir,,,,,,,,
6206,"Þorgerðr Hrafnsdóttir, Oddssonar, ",Þorgerðr Hrafnsdóttir,,,,,,,,
